,NtotDose,PtotDose,KtotDose,K,pspe_knn,pspe_rf,pspe_nn,pspe_gp
42,0.015131281216911164,-1.2365409149572766,42.0,34.86,1.0771517222105262,1.0767477212105263,1.076633012248115,1.0792207598851895
43,0.015131281216911164,-1.2365409149572766,43.0,35.69,1.0771517222105262,1.0767477212105263,1.0765981198968848,1.0792108144370143
44,0.015131281216911164,-1.2365409149572766,44.0,36.519999999999996,1.0771517222105262,1.0767477212105263,1.0765632952156652,1.0792008412727687
45,0.015131281216911164,-1.2365409149572766,45.0,37.35,1.0771517222105262,1.0767477212105263,1.076528539330315,1.0791908408698363
46,0.015131281216911164,-1.2365409149572766,46.0,38.18,1.0771517222105262,1.0767477212105263,1.0764938533597603,1.0791808137074241
47,0.015131281216911164,-1.2365409149572766,47.0,39.01,1.0771517222105262,1.0767477212105263,1.0764592384155578,1.079170760266504
48,0.015131281216911164,-1.2365409149572766,48.0,39.839999999999996,1.0771517222105262,1.0767477212105263,1.076424695601456,1.079160681029756
49,0.015131281216911164,-1.2365409149572766,49.0,40.669999999999995,1.0771517222105262,1.0767477212105263,1.0763902260129543,1.0791505764815101
50,0.015131281216911164,-1.2365409149572766,50.0,41.5,1.0771517222105262,1.0767477212105263,1.0763558307368595,1.0791404471076889
51,0.015131281216911164,-1.2365409149572766,51.0,42.33,1.0771517222105262,1.0766943843684211,1.0763215108508404,1.0791302933957485
52,0.015131281216911164,-1.2365409149572766,52.0,43.16,1.0771517222105262,1.0766943843684211,1.076287267422981,1.079120115834621
53,0.015131281216911164,-1.2365409149572766,53.0,43.989999999999995,1.0771517222105262,1.0766943843684211,1.0762531015113332,1.079109914914656
54,0.015131281216911164,-1.2365409149572766,54.0,44.82,1.0771517222105262,1.0766943843684211,1.0762190141634655,1.0790996911275608
55,0.015131281216911164,-1.2365409149572766,55.0,45.65,1.0771517222105262,1.0766943843684211,1.0761850064160128,1.079089444966344
56,0.015131281216911164,-1.2365409149572766,56.0,46.48,1.0771517222105262,1.0766943843684211,1.0761510792942253,1.0790791769252548
57,0.015131281216911164,-1.2365409149572766,57.0,47.309999999999995,1.0771517222105262,1.0766943843684211,1.076117233811516,1.0790688874997245
58,0.015131281216911164,-1.2365409149572766,58.0,48.14,1.0771517222105262,1.0766943843684211,1.0760834709690075,1.0790585771863086
59,0.015131281216911164,-1.2365409149572766,59.0,48.97,1.0771517222105262,1.0766943843684211,1.0760497917550804,1.0790482464826272
60,0.015131281216911164,-1.2365409149572766,60.0,49.8,1.0771517222105262,1.0766943843684211,1.0760161971449185,1.0790378958873064
61,0.015131281216911164,-1.2365409149572766,61.0,50.629999999999995,1.0770983341578948,1.0766410475263157,1.0759826881000583,1.0790275258999187
62,0.015131281216911164,-1.2365409149572766,62.0,51.46,1.0770983341578948,1.0766410475263157,1.0759492655679355,1.079017137020926
63,0.015131281216911164,-1.2365409149572766,63.0,52.29,1.0770983341578948,1.0766410475263157,1.0759159304814336,1.0790067297516197
64,0.015131281216911164,-1.2365409149572766,64.0,53.12,1.0770983341578948,1.0766410475263157,1.075882683758435,1.0789963045940618
65,0.015131281216911164,-1.2365409149572766,65.0,53.949999999999996,1.0770983341578948,1.0766410475263157,1.0758495263013697,1.078985862051028
66,0.015131281216911164,-1.2365409149572766,66.0,54.779999999999994,1.0770983341578948,1.0766410475263157,1.075816458996769,1.0789754026259482
67,0.015131281216911164,-1.2365409149572766,67.0,55.61,1.0770983341578948,1.0766410475263157,1.0757834827148194,1.078964926822849
68,0.015131281216911164,-1.2365409149572766,68.0,56.44,1.0770983341578948,1.0766410475263157,1.0757505983089173,1.0789544351462954
69,0.015131281216911164,-1.2365409149572766,69.0,57.269999999999996,1.0770983341578948,1.0766410475263157,1.0757178066152289,1.0789439281013342
70,0.015131281216911164,-1.2365409149572766,70.0,58.099999999999994,1.0770983341578948,1.0766410475263157,1.0756851084522487,1.0789334061934353
71,0.015131281216911164,-1.2365409149572766,71.0,58.93,1.0770983341578948,1.0765058191052632,1.0756525046203649,1.0789228699284357
72,0.015131281216911164,-1.2365409149572766,72.0,59.76,1.0770983341578948,1.0765058191052632,1.075619995901424,1.0789123198124821
73,0.015131281216911164,-1.2365409149572766,73.0,60.589999999999996,1.0770983341578948,1.0765058191052632,1.0755875830583008,1.078901756351975
74,0.015131281216911164,-1.2365409149572766,74.0,61.419999999999995,1.0770983341578948,1.0765058191052632,1.0755552668344714,1.0788911800535117
75,0.015131281216911164,-1.2365409149572766,75.0,62.25,1.0770983341578948,1.0765058191052632,1.0755230479535904,1.0788805914238313
76,0.015131281216911164,-1.2365409149572766,76.0,63.08,1.0770983341578948,1.0765058191052632,1.0754909271190707,1.0788699909697597
77,0.015131281216911164,-1.2365409149572766,77.0,63.91,1.0770983341578948,1.0765058191052632,1.0754589050136687,1.0788593791981531
78,0.015131281216911164,-1.2365409149572766,78.0,64.74,1.0770983341578948,1.0765058191052632,1.0754269822990745,1.0788487566158453
79,0.015131281216911164,-1.2365409149572766,79.0,65.57,1.0770983341578948,1.0765058191052632,1.0753951596155062,1.078838123729592
80,0.015131281216911164,-1.2365409149572766,80.0,66.39999999999999,1.0770983341578948,1.0765058191052632,1.075363437581309,1.0788274810460188
81,0.015131281216911164,-1.2365409149572766,81.0,67.22999999999999,1.0770983341578948,1.0765311173157894,1.0753318167925596,1.0788168290715663
82,0.015131281216911164,-1.2365409149572766,82.0,68.06,1.0770983341578948,1.0765311173157894,1.0753002978226784,1.078806168312439
83,0.015131281216911164,-1.2365409149572766,83.0,68.89,1.0770983341578948,1.0765311173157894,1.0752688812220446,1.0787954992745528
84,0.015131281216911164,-1.2365409149572766,84.0,69.72,1.0770983341578948,1.0765311173157894,1.0752375675176185,1.0787848224634824
85,0.015131281216911164,-1.2365409149572766,85.0,70.55,1.0770983341578948,1.0765311173157894,1.0752063572125723,1.0787741383844118
86,0.015131281216911164,-1.2365409149572766,86.0,71.38,1.0770983341578948,1.0765311173157894,1.0751752507859247,1.0787634475420829
87,0.015131281216911164,-1.2365409149572766,87.0,72.21,1.0770983341578948,1.0765311173157894,1.0751442486921834,1.0787527504407461
88,0.015131281216911164,-1.2365409149572766,88.0,73.03999999999999,1.0770983341578948,1.0765311173157894,1.0751133513609967,1.0787420475841105
89,0.015131281216911164,-1.2365409149572766,89.0,73.86999999999999,1.0770983341578948,1.0765311173157894,1.0750825591968103,1.0787313394752958
90,0.015131281216911164,-1.2365409149572766,90.0,74.7,1.0770983341578948,1.0765311173157894,1.0750518725785327,1.078720626616784
91,0.015131281216911164,-1.2365409149572766,91.0,75.53,1.0770983341578948,1.0765311173157894,1.0750212918592092,1.078709909510372
92,0.015131281216911164,-1.2365409149572766,92.0,76.36,1.0770983341578948,1.0765311173157894,1.0749908173657043,1.0786991886571256
93,0.015131281216911164,-1.2365409149572766,93.0,77.19,1.0770983341578948,1.0765311173157894,1.074960449398392,1.0786884645573314
94,0.015131281216911164,-1.2365409149572766,94.0,78.02,1.075712677,1.0765311173157894,1.074930188230855,1.078677737710454
95,0.015131281216911164,-1.2365409149572766,95.0,78.85,1.075712677,1.0765311173157894,1.0749000341095953,1.0786670086150891
96,0.015131281216911164,-1.2365409149572766,96.0,79.67999999999999,1.075712677,1.0765311173157894,1.0748699872537497,1.0786562777689213
97,0.015131281216911164,-1.2365409149572766,97.0,80.50999999999999,1.075712677,1.0765311173157894,1.0748400478548208,1.0786455456686785
98,0.015131281216911164,-1.2365409149572766,98.0,81.33999999999999,1.075712677,1.0765311173157894,1.0748102160764124,1.0786348128100918
99,0.015131281216911164,-1.2365409149572766,99.0,82.17,1.075712677,1.0765311173157894,1.0747804920539796,1.078624079687851
100,0.015131281216911164,-1.2365409149572766,100.0,83.0,1.075712677,1.0765311173157894,1.0747508758945863,1.0786133467955656
101,0.015131281216911164,-1.2365409149572766,101.0,83.83,1.075712677,1.0768272367894736,1.0747213676766758,1.0786026146257226
102,0.015131281216911164,-1.2365409149572766,102.0,84.66,1.075712677,1.0768272367894736,1.0746919674498494,1.0785918836696473
103,0.015131281216911164,-1.2365409149572766,103.0,85.49,1.075712677,1.0768272367894736,1.0746626752346604,1.078581154417465
104,0.015131281216911164,-1.2365409149572766,104.0,86.32,1.075712677,1.0768272367894736,1.0746334910224151,1.078570427358061
105,0.015131281216911164,-1.2365409149572766,105.0,87.14999999999999,1.075712677,1.0768272367894736,1.0746044147749891,1.078559702979044
106,0.015131281216911164,-1.2365409149572766,106.0,87.97999999999999,1.075712677,1.0768272367894736,1.0745754464246535,1.0785489817667087
107,0.015131281216911164,-1.2365409149572766,107.0,88.81,1.075712677,1.0768272367894736,1.0745465858739138,1.0785382642060009
108,0.015131281216911164,-1.2365409149572766,108.0,89.64,1.075712677,1.0768272367894736,1.074517832995361,1.0785275507804795
109,0.015131281216911164,-1.2365409149572766,109.0,90.47,1.075712677,1.0768272367894736,1.0744891876315366,1.0785168419722846
110,0.015131281216911164,-1.2365409149572766,110.0,91.3,1.075712677,1.0768272367894736,1.0744606495948075,1.0785061382621008
111,0.015131281216911164,-1.2365409149572766,111.0,92.13,1.075712677,1.0768272367894736,1.0744322186672577,1.0784954401291265
112,0.015131281216911164,-1.2365409149572766,112.0,92.96,1.075712677,1.0768272367894736,1.07440389460059,1.0784847480510384
113,0.015131281216911164,-1.2365409149572766,113.0,93.78999999999999,1.075712677,1.0768272367894736,1.0743756771160429,1.078474062503963
114,0.015131281216911164,-1.2365409149572766,114.0,94.61999999999999,1.075712677,1.0768272367894736,1.0743475659043196,1.078463383962442
115,0.015131281216911164,-1.2365409149572766,115.0,95.44999999999999,1.074003488,1.0768272367894736,1.0743195606255331,1.0784527128994044
116,0.015131281216911164,-1.2365409149572766,116.0,96.28,1.074003488,1.0768272367894736,1.0742916609091628,1.0784420497861356
117,0.015131281216911164,-1.2365409149572766,117.0,97.11,1.074003488,1.0768272367894736,1.0742638663540265,1.0784313950922482
118,0.015131281216911164,-1.2365409149572766,118.0,97.94,1.074003488,1.0768272367894736,1.0742361765282658,1.078420749285654
119,0.015131281216911164,-1.2365409149572766,119.0,98.77,1.074003488,1.0768272367894736,1.0742085909693475,1.0784101128325365
120,0.015131281216911164,-1.2365409149572766,120.0,99.6,1.074003488,1.0768272367894736,1.0741811091840774,1.0783994861973234
121,0.015131281216911164,-1.2365409149572766,121.0,100.42999999999999,1.074003488,1.0768272367894736,1.0741537306486297,1.0783888698426602
122,0.015131281216911164,-1.2365409149572766,122.0,101.25999999999999,1.074003488,1.0768272367894736,1.0741264548085923,1.078378264229385
123,0.015131281216911164,-1.2365409149572766,123.0,102.08999999999999,1.074003488,1.0768272367894736,1.0740992810790237,1.0783676698165034
124,0.015131281216911164,-1.2365409149572766,124.0,102.92,1.074003488,1.0768272367894736,1.0740722088445298,1.078357087061163
125,0.015131281216911164,-1.2365409149572766,125.0,103.75,1.074003488,1.0768272367894736,1.0740452374593503,1.078346516418631
126,0.015131281216911164,-1.2365409149572766,126.0,104.58,1.074003488,1.0768272367894736,1.074018366247464,1.0783359583422705
127,0.015131281216911164,-1.2365409149572766,127.0,105.41,1.074003488,1.0768272367894736,1.0739915945027088,1.0783254132835178
128,0.015131281216911164,-1.2365409149572766,128.0,106.24,1.074003488,1.0768272367894736,1.0739649214889138,1.0783148816918613
129,0.015131281216911164,-1.2365409149572766,129.0,107.07,1.074003488,1.0768272367894736,1.0739383464400523,1.0783043640148187
130,0.015131281216911164,-1.2365409149572766,130.0,107.89999999999999,1.074003488,1.0768272367894736,1.0739118685604039,1.078293860697917
131,0.015131281216911164,-1.2365409149572766,131.0,108.72999999999999,1.074003488,1.0768272367894736,1.0738854870247367,1.0782833721846736
132,0.015131281216911164,-1.2365409149572766,132.0,109.55999999999999,1.074003488,1.0768272367894736,1.0738592009785026,1.0782728989165744
133,0.015131281216911164,-1.2365409149572766,133.0,110.39,1.074003488,1.0768272367894736,1.0738330095380475,1.0782624413330562
134,0.015131281216911164,-1.2365409149572766,134.0,111.22,1.074003488,1.0768272367894736,1.0738069117908386,1.0782519998714881
135,0.015131281216911164,-1.2365409149572766,135.0,112.05,1.074003488,1.0768272367894736,1.0737809067957058,1.0782415749671528
136,0.015131281216911164,-1.2365409149572766,136.0,112.88,1.074003488,1.0768272367894736,1.0737549935830972,1.0782311670532305
137,0.015131281216911164,-1.2365409149572766,137.0,113.71,1.074003488,1.0768272367894736,1.0737291711553532,1.0782207765607803
138,0.015131281216911164,-1.2365409149572766,138.0,114.53999999999999,1.074003488,1.0768272367894736,1.0737034384869912,1.0782104039187252
139,0.015131281216911164,-1.2365409149572766,139.0,115.36999999999999,1.074003488,1.0768272367894736,1.0736777945250096,1.0782000495538353
140,0.015131281216911164,-1.2365409149572766,140.0,116.19999999999999,1.074003488,1.0768272367894736,1.073652238189203,1.0781897138907128
141,0.015131281216911164,-1.2365409149572766,141.0,117.03,1.074003488,1.0768272367894736,1.0736267683724952,1.0781793973517766
142,0.015131281216911164,-1.2365409149572766,142.0,117.86,1.074003488,1.0768272367894736,1.073601383941285,1.0781691003572482
143,0.015131281216911164,-1.2365409149572766,143.0,118.69,1.074003488,1.0768272367894736,1.0735760837358068,1.0781588233251371
144,0.015131281216911164,-1.2365409149572766,144.0,119.52,1.074003488,1.0768272367894736,1.0735508665705071,1.0781485666712278
145,0.015131281216911164,-1.2365409149572766,145.0,120.35,1.074003488,1.0768272367894736,1.0735257312344322,1.078138330809066
146,0.015131281216911164,-1.2365409149572766,146.0,121.17999999999999,1.074003488,1.076229587,1.0735006764916337,1.0781281161499454
147,0.015131281216911164,-1.2365409149572766,147.0,122.00999999999999,1.074003488,1.076229587,1.0734757010815843,1.0781179231028966
148,0.015131281216911164,-1.2365409149572766,148.0,122.83999999999999,1.074003488,1.076229587,1.0734508037196102,1.0781077520746734
149,0.015131281216911164,-1.2365409149572766,149.0,123.66999999999999,1.074003488,1.076229587,1.0734259830973345,1.0780976034697425
150,0.015131281216911164,-1.2365409149572766,150.0,124.5,1.074003488,1.076229587,1.0734012378831357,1.0780874776902711
151,0.015131281216911164,-1.2365409149572766,151.0,125.33,1.074003488,1.076229587,1.073376566722618,1.0780773751361166
152,0.015131281216911164,-1.2365409149572766,152.0,126.16,1.074003488,1.076229587,1.0733519682390955,1.078067296204815
153,0.015131281216911164,-1.2365409149572766,153.0,126.99,1.074003488,1.076229587,1.0733274410340863,1.0780572412915723
154,0.015131281216911164,-1.2365409149572766,154.0,127.82,1.074003488,1.076229587,1.0733029836878223,1.0780472107892523
155,0.015131281216911164,-1.2365409149572766,155.0,128.65,1.074003488,1.076229587,1.073278594759768,1.0780372050883684
156,0.015131281216911164,-1.2365409149572766,156.0,129.48,1.074003488,1.076229587,1.0732542727891528,1.078027224577074
157,0.015131281216911164,-1.2365409149572766,157.0,130.31,1.074003488,1.076229587,1.0732300162955124,1.0780172696411514
158,0.015131281216911164,-1.2365409149572766,158.0,131.14,1.074003488,1.076229587,1.0732058237792435,1.0780073406640065
159,0.015131281216911164,-1.2365409149572766,159.0,131.97,1.074003488,1.076229587,1.0731816937221677,1.0779974380266566
160,0.015131281216911164,-1.2365409149572766,160.0,132.79999999999998,1.074003488,1.076229587,1.0731576245881052,1.0779875621077237
161,0.015131281216911164,-1.2365409149572766,161.0,133.63,1.074003488,1.076229587,1.0731336148234603,1.0779777132834256
162,0.015131281216911164,-1.2365409149572766,162.0,134.45999999999998,1.074003488,1.076229587,1.0731096628578136,1.0779678919275688
163,0.015131281216911164,-1.2365409149572766,163.0,135.29,1.074003488,1.076229587,1.0730857671045266,1.0779580984115393
164,0.015131281216911164,-1.2365409149572766,164.0,136.12,1.074003488,1.076229587,1.0730619259613512,1.077948333104296
165,0.015131281216911164,-1.2365409149572766,165.0,136.95,1.074003488,1.076229587,1.0730381378110516,1.0779385963723627
166,0.015131281216911164,-1.2365409149572766,166.0,137.78,1.074003488,1.076229587,1.0730144010220306,1.0779288885798208
167,0.015131281216911164,-1.2365409149572766,167.0,138.60999999999999,1.074003488,1.076229587,1.0729907139489652,1.0779192100883026
168,0.015131281216911164,-1.2365409149572766,168.0,139.44,1.074003488,1.0759262818421051,1.0729670749334494,1.077909561256983
169,0.015131281216911164,-1.2365409149572766,169.0,140.26999999999998,1.074003488,1.0759262818421051,1.072943482304643,1.0778999424425741
170,0.015131281216911164,-1.2365409149572766,170.0,141.1,1.074003488,1.0759262818421051,1.072919934379926,1.0778903539993172
171,0.015131281216911164,-1.2365409149572766,171.0,141.93,1.0737403301052633,1.0759262818421051,1.0728964294655603,1.0778807962789765
172,0.015131281216911164,-1.2365409149572766,172.0,142.76,1.0737403301052633,1.0759262818421051,1.0728729658573557,1.0778712696308321
173,0.015131281216911164,-1.2365409149572766,173.0,143.59,1.0737403301052633,1.0759262818421051,1.0728495418413408,1.0778617744016743
174,0.015131281216911164,-1.2365409149572766,174.0,144.42,1.0737403301052633,1.0759262818421051,1.072826155694438,1.0778523109357956
175,0.015131281216911164,-1.2365409149572766,175.0,145.25,1.0737403301052633,1.0760578607894737,1.0728028056851435,1.077842879574985
176,0.015131281216911164,-1.2365409149572766,176.0,146.07999999999998,1.0737403301052633,1.0760578607894737,1.0727794900742096,1.0778334806585217
177,0.015131281216911164,-1.2365409149572766,177.0,146.91,1.0737403301052633,1.0760578607894737,1.0727562071153305,1.077824114523168
178,0.015131281216911164,-1.2365409149572766,178.0,147.73999999999998,1.0737403301052633,1.0760578607894737,1.0727329550558302,1.0778147815031633
179,0.015131281216911164,-1.2365409149572766,179.0,148.57,1.0737403301052633,1.0760578607894737,1.0727097321373529,1.0778054819302174
180,0.015131281216911164,-1.2365409149572766,180.0,149.4,1.0737403301052633,1.0760578607894737,1.0726865365965552,1.0777962161335033
181,0.015131281216911164,-1.2365409149572766,181.0,150.23,1.0737403301052633,1.0760578607894737,1.0726633666657979,1.0777869844396524
182,0.015131281216911164,-1.2365409149572766,182.0,151.06,1.0737403301052633,1.0760578607894737,1.07264022057384,1.0777777871727456
183,0.015131281216911164,-1.2365409149572766,183.0,151.89,1.0737403301052633,1.0760578607894737,1.0726170965465316,1.0777686246543086
184,0.015131281216911164,-1.2365409149572766,184.0,152.72,1.0737403301052633,1.0760578607894737,1.0725939928075083,1.0777594972033033
185,0.015131281216911164,-1.2365409149572766,185.0,153.54999999999998,1.0737403301052633,1.0760578607894737,1.0725709075788818,1.0777504051361233
186,0.015131281216911164,-1.2365409149572766,186.0,154.38,1.0737403301052633,1.0760578607894737,1.0725478390819314,1.0777413487665841
187,0.015131281216911164,-1.2365409149572766,187.0,155.20999999999998,1.0737403301052633,1.0760578607894737,1.072524785537793,1.0777323284059186
188,0.015131281216911164,-1.2365409149572766,188.0,156.04,1.0737403301052633,1.0760578607894737,1.072501745168147,1.0777233443627678
189,0.015131281216911164,-1.2365409149572766,189.0,156.87,1.0737403301052633,1.0760578607894737,1.0724787161959,1.0777143969431753
190,0.015131281216911164,-1.2365409149572766,190.0,157.7,1.0737403301052633,1.0760578607894737,1.0724556968458678,1.0777054864505784
191,0.015131281216911164,-1.2365409149572766,191.0,158.53,1.0737403301052633,1.0760578607894737,1.0724326853454522,1.077696613185801
192,0.015131281216911164,-1.2365409149572766,192.0,159.35999999999999,1.0737403301052633,1.0760578607894737,1.0724096799253138,1.0776877774470464
193,0.015131281216911164,-1.2365409149572766,193.0,160.19,1.0737403301052633,1.0760578607894737,1.0723866788200398,1.0776789795298878
194,0.015131281216911164,-1.2365409149572766,194.0,161.01999999999998,1.0737403301052633,1.0760578607894737,1.0723636802688097,1.0776702197272616
195,0.015131281216911164,-1.2365409149572766,195.0,161.85,1.0737403301052633,1.0760707451578948,1.0723406825160517,1.0776614983294583
196,0.015131281216911164,-1.2365409149572766,196.0,162.67999999999998,1.0737403301052633,1.0760707451578948,1.072317683812096,1.0776528156241136
197,0.015131281216911164,-1.2365409149572766,197.0,163.51,1.0737403301052633,1.0760707451578948,1.0722946824138209,1.0776441718962002
198,0.015131281216911164,-1.2365409149572766,198.0,164.34,1.0737403301052633,1.0760707451578948,1.072271676585292,1.0776355674280185
199,0.015131281216911164,-1.2365409149572766,199.0,165.17,1.0737403301052633,1.0760707451578948,1.0722486645983953,1.077627002499187
200,0.015131281216911164,-1.2365409149572766,200.0,166.0,1.0737403301052633,1.0760707451578948,1.0722256447334617,1.0776184773866333
201,0.015131281216911164,-1.2365409149572766,201.0,166.82999999999998,1.0737403301052633,1.0760707451578948,1.0722026152798847,1.0776099923645834
202,0.015131281216911164,-1.2365409149572766,202.0,167.66,1.0737403301052633,1.0760707451578948,1.0721795745367297,1.0776015477045526
203,0.015131281216911164,-1.2365409149572766,203.0,168.48999999999998,1.0737403301052633,1.0760707451578948,1.0721565208133346,1.0775931436753343
204,0.015131281216911164,-1.2365409149572766,204.0,169.32,1.0737403301052633,1.0760707451578948,1.0721334524299009,1.07758478054299
205,0.015131281216911164,-1.2365409149572766,205.0,170.15,1.0737403301052633,1.0760707451578948,1.0721103677180772,1.077576458570837
206,0.015131281216911164,-1.2365409149572766,206.0,170.98,1.0737403301052633,1.0760707451578948,1.0720872650215327,1.0775681780194397
207,0.015131281216911164,-1.2365409149572766,207.0,171.81,1.0737403301052633,1.0760707451578948,1.0720641426965192,1.077559939146595
208,0.015131281216911164,-1.2365409149572766,208.0,172.64,1.0737403301052633,1.0760707451578948,1.0720409991124253,1.0775517422073229
209,0.015131281216911164,-1.2365409149572766,209.0,173.47,1.0737403301052633,1.0760707451578948,1.0720178326523189,1.0775435874538524
210,0.015131281216911164,-1.2365409149572766,210.0,174.29999999999998,1.0737403301052633,1.0760707451578948,1.0719946417134794,1.0775354751356103
211,0.015131281216911164,-1.2365409149572766,211.0,175.13,1.0737403301052633,1.0760707451578948,1.0719714247079193,1.077527405499208
212,0.015131281216911164,-1.2365409149572766,212.0,175.95999999999998,1.0737403301052633,1.0760707451578948,1.071948180062894,1.0775193787884279
213,0.015131281216911164,-1.2365409149572766,213.0,176.79,1.0737403301052633,1.0760707451578948,1.0719249062214005,1.0775113952442101
214,0.015131281216911164,-1.2365409149572766,214.0,177.62,1.0737403301052633,1.0760707451578948,1.0719016016426646,1.0775034551046392
