,NtotDose,PtotDose,KtotDose,K,yield_knn,yield_rf,yield_nn,yield_gp,cost,gp_revenue,gp_benefit
62,0.24120523519998266,-1.442681982076399,62.0,51.46,30.397354336031974,24.543320711038042,28.782896908994697,28.89426292570758,55.800000000000004,7223.565731426895,7167.7657314268945
63,0.24120523519998266,-1.442681982076399,63.0,52.29,30.402796904032492,24.543320711038042,28.807018569661565,28.91337911689571,56.7,7228.344779223928,7171.644779223928
64,0.24120523519998266,-1.442681982076399,64.0,53.12,30.408243996016395,24.543320711038042,28.830696116349323,28.93245577625492,57.6,7233.11394406373,7175.5139440637295
65,0.24120523519998266,-1.442681982076399,65.0,53.949999999999996,30.41369505061514,24.543320711038042,28.853923167779286,28.951488384354786,58.5,7237.872096088697,7179.372096088697
66,0.24120523519998266,-1.442681982076399,66.0,54.779999999999994,30.41914950848882,24.543320711038042,28.876693322238886,28.970472477215356,59.4,7242.618119303839,7183.21811930384
67,0.24120523519998266,-1.442681982076399,67.0,55.61,30.424606812482942,24.543320711038042,28.899000160649077,28.9894036479607,60.300000000000004,7247.350911990175,7187.050911990174
68,0.24120523519998266,-1.442681982076399,68.0,56.44,30.43006640778197,24.543320711038042,28.920837249750534,29.008277548443438,61.2,7252.06938711086,7190.86938711086
69,0.24120523519998266,-1.442681982076399,69.0,57.269999999999996,30.43552774205977,24.543320711038042,28.942198145410224,29.027089890840507,62.1,7256.772472710127,7194.672472710126
70,0.24120523519998266,-1.442681982076399,70.0,58.099999999999994,30.440990265626805,24.543320711038042,28.96307639605032,29.045836449218434,63.0,7261.459112304608,7198.459112304608
71,0.24120523519998266,-1.442681982076399,71.0,58.93,30.446453431574074,24.543320711038042,28.983465546201,29.064513061067927,63.9,7266.1282652669815,7202.228265266982
72,0.24120523519998266,-1.442681982076399,72.0,59.76,30.451916695913837,24.543320711038042,29.003359140178983,29.08311562880684,64.8,7270.77890720171,7205.97890720171
73,0.24120523519998266,-1.442681982076399,73.0,60.589999999999996,30.45737951771703,24.543320711038042,29.022750725893232,29.10164012125065,65.7,7275.4100303126625,7209.710030312663
74,0.24120523519998266,-1.442681982076399,74.0,61.419999999999995,30.462841359247435,24.543320711038042,29.041633858779143,29.12008257505018,66.60000000000001,7280.020643762545,7213.420643762544
75,0.24120523519998266,-1.442681982076399,75.0,62.25,30.468301686092516,24.543320711038042,29.060002105862715,29.13843909609534,67.5,7284.609774023835,7217.109774023835
76,0.24120523519998266,-1.442681982076399,76.0,63.08,30.473759967290988,24.543320711038042,29.07784904995582,29.1567058608846,68.4,7289.17646522115,7220.77646522115
77,0.24120523519998266,-1.442681982076399,77.0,63.91,30.479215675457056,24.543320711038042,29.095168293983416,29.174879117859504,69.3,7293.719779464876,7224.419779464876
78,0.24120523519998266,-1.442681982076399,78.0,64.74,30.484668286901375,24.543320711038042,29.11195346544396,29.192955188703202,70.2,7298.238797175801,7228.038797175801
