,NtotDose,PtotDose,KtotDose,P,ilr_knn,ilr_rf,ilr_nn,ilr_gp
41,0.41124939744000033,41.0,0.6395381279882549,17.876,-2.8500970524856335,-1.8109328981635961,-1.758996200547672,-2.5283319763990297
42,0.41124939744000033,42.0,0.6395381279882549,18.312,-2.8500970524856335,-1.8109328981635961,-1.7568733404904182,-2.5286218829267035
43,0.41124939744000033,43.0,0.6395381279882549,18.748,-2.8500970524856335,-1.8109328981635961,-1.754719427423995,-2.5288724337840414
44,0.41124939744000033,44.0,0.6395381279882549,19.184,-2.8500970524856335,-1.8109328981635961,-1.7525346222332072,-2.5290831633919213
45,0.41124939744000033,45.0,0.6395381279882549,19.62,-2.850097052485633,-1.8109328981635961,-1.7503190891794511,-2.529253607901967
46,0.41124939744000033,46.0,0.6395381279882549,20.056,-2.7120833293854134,-1.8109328981635961,-1.74807299587374,-2.529383305383946
47,0.41124939744000033,47.0,0.6395381279882549,20.492,-2.7120833293854134,-1.8109328981635961,-1.745796513248947,-2.52947179601364
48,0.41124939744000033,48.0,0.6395381279882549,20.928,-2.3965907700605236,-1.8109328981635961,-1.743489815531289,-2.529518622264539
49,0.41124939744000033,49.0,0.6395381279882549,21.364,-2.3965907700605236,-1.8109328981635961,-1.7411530802110335,-2.529523329099511
50,0.41124939744000033,50.0,0.6395381279882549,21.8,-2.3965907700605236,-1.7942987006968711,-1.738786488012474,-2.529485464164898
51,0.41124939744000033,51.0,0.6395381279882549,22.236,-2.3965907700605236,-1.7942987006968711,-1.7363902228631456,-2.529404577985277
52,0.41124939744000033,52.0,0.6395381279882549,22.672,-2.3965907700605236,-1.7942987006968711,-1.7339644718623275,-2.5292802241612677
53,0.41124939744000033,53.0,0.6395381279882549,23.108,-2.3965907700605236,-1.7942987006968711,-1.7315094252488261,-2.5291119595662357
54,0.41124939744000033,54.0,0.6395381279882549,23.544,-2.3965907700605236,-1.7942987006968711,-1.7290252763680454,-2.5288993445468755
55,0.41124939744000033,55.0,0.6395381279882549,23.98,-2.3965907700605236,-1.7942987006968711,-1.7265122216383704,-2.5286419431219684
56,0.41124939744000033,56.0,0.6395381279882549,24.416,-2.3965907700605236,-1.7942987006968711,-1.723970460516868,-2.5283393231850857
57,0.41124939744000033,57.0,0.6395381279882549,24.852,-2.3965907700605236,-1.7942987006968711,-1.721400195464312,-2.527991056705878
58,0.41124939744000033,58.0,0.6395381279882549,25.288,-2.3965907700605236,-1.7942987006968711,-1.7188016319095596,-2.527596719933004
59,0.41124939744000033,59.0,0.6395381279882549,25.724,-2.3965907700605236,-1.7942987006968711,-1.7161749782132725,-2.527155893598769
60,0.41124939744000033,60.0,0.6395381279882549,26.16,-2.3965907700605236,-1.7942987006968711,-1.7135204456310142,-2.5266681631217613
61,0.41124939744000033,61.0,0.6395381279882549,26.596,-2.3965907700605236,-1.7942987006968711,-1.7108382482757205,-2.526133118812579
62,0.41124939744000033,62.0,0.6395381279882549,27.032,-2.3965907700605236,-1.7942987006968711,-1.7081286030795657,-2.525550356078444
63,0.41124939744000033,63.0,0.6395381279882549,27.468,-2.4171645041972827,-1.7942987006968711,-1.7053917297552357,-2.5249194756286766
64,0.41124939744000033,64.0,0.6395381279882549,27.904,-2.334084449075359,-1.7942987006968711,-1.7026278507566153,-2.5242400836790893
65,0.41124939744000033,65.0,0.6395381279882549,28.34,-2.334084449075359,-1.7942987006968711,-1.6998371912389132,-2.5235117921590127
66,0.41124939744000033,66.0,0.6395381279882549,28.776,-2.334084449075359,-1.7942987006968711,-1.6970199790182277,-2.522734218913904
67,0.41124939744000033,67.0,0.6395381279882549,29.212,-2.334084449075359,-1.7942987006968711,-1.6941764445305711,-2.521906987912649
68,0.41124939744000033,68.0,0.6395381279882549,29.648,-2.334084449075359,-1.7942987006968711,-1.6913068207903708,-2.521029729450876
69,0.41124939744000033,69.0,0.6395381279882549,30.084,-2.334084449075359,-1.7942987006968711,-1.6884113433484509,-2.5201020803544223
70,0.41124939744000033,70.0,0.6395381279882549,30.52,-2.334084449075359,-1.7942987006968711,-1.6854902502495128,-2.519123684184162
71,0.41124939744000033,71.0,0.6395381279882549,30.956,-2.334084449075359,-1.7942987006968711,-1.682543781989135,-2.5180941914374175
72,0.41124939744000033,72.0,0.6395381279882549,31.392,-2.334084449075359,-1.7942987006968711,-1.67957218147029,-2.5170132597497545
73,0.41124939744000033,73.0,0.6395381279882549,31.828,-2.334084449075359,-1.7942987006968711,-1.6765756939594088,-2.5158805540963964
74,0.41124939744000033,74.0,0.6395381279882549,32.264,-2.334084449075359,-1.7942987006968711,-1.6735545670419982,-2.514695746990961
75,0.41124939744000033,75.0,0.6395381279882549,32.7,-2.334084449075359,-1.7942987006968711,-1.670509050577821,-2.513458518684013
76,0.41124939744000033,76.0,0.6395381279882549,33.136,-2.334084449075359,-1.7942987006968711,-1.6674393966556607,-2.5121685573600017
77,0.41124939744000033,77.0,0.6395381279882549,33.572,-2.3441077088602618,-1.7942987006968711,-1.6643458595476865,-2.5108255593326874
78,0.41124939744000033,78.0,0.6395381279882549,34.008,-2.3441077088602618,-1.7942987006968711,-1.6612286956634166,-2.509429229238333
79,0.41124939744000033,79.0,0.6395381279882549,34.444,-2.3441077088602618,-1.7942987006968711,-1.6580881635033125,-2.507979280227814
80,0.41124939744000033,80.0,0.6395381279882549,34.88,-2.3421756712492288,-1.7942987006968711,-1.654924523612008,-2.506475434156737
81,0.41124939744000033,81.0,0.6395381279882549,35.316,-2.3421756712492288,-1.7942987006968711,-1.651738038531187,-2.5049174217728893
